Trial,S1_A_val,S1_A_std,S1_B_val,S2_A_val,S2_A_std,S2_B_val
4126,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4127,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4128,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4129,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4130,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4131,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4132,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4133,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4134,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4135,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4136,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4137,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4138,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4139,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4140,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4141,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4142,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4143,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4144,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4145,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4146,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4147,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4148,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4149,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4150,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4151,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4152,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4153,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4154,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4155,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4156,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4157,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4158,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4159,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4160,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4161,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4162,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4163,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4164,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4165,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4166,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4167,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4168,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4169,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4170,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4171,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4172,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4173,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4174,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4175,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4176,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4177,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4178,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4179,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4180,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4181,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4182,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4183,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4184,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4185,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4186,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4187,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4188,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4189,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4190,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4191,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4192,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4193,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4194,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4195,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4196,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4197,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4198,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4199,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4200,-2.248322147651007,0,-2.248322147651007,-10,0.25,10
4201,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4202,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4203,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4204,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4205,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4206,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4207,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4208,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4209,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4210,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4211,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4212,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4213,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4214,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4215,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4216,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4217,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4218,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4219,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4220,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4221,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4222,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4223,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4224,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4225,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4226,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4227,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4228,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4229,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4230,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4231,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4232,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4233,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4234,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4235,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4236,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4237,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4238,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4239,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4240,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4241,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4242,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4243,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4244,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4245,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4246,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4247,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4248,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4249,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4250,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4251,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4252,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4253,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4254,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4255,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4256,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4257,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4258,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4259,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4260,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4261,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4262,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4263,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4264,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4265,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4266,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4267,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4268,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4269,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4270,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4271,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4272,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4273,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4274,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4275,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4276,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4277,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4278,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4279,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4280,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4281,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4282,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4283,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4284,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4285,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4286,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4287,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4288,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4289,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4290,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4291,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4292,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4293,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4294,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4295,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4296,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4297,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4298,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4299,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4300,-2.1812080536912752,0,-2.1812080536912752,-10,0.25,10
4301,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4302,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4303,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4304,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4305,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4306,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4307,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4308,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4309,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4310,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4311,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4312,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4313,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4314,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4315,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4316,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4317,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4318,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4319,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4320,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4321,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4322,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4323,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4324,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4325,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4326,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4327,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4328,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4329,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4330,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4331,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4332,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4333,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4334,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4335,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4336,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4337,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4338,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4339,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4340,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4341,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4342,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4343,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4344,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4345,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4346,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4347,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4348,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4349,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4350,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4351,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4352,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4353,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4354,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4355,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4356,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4357,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4358,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4359,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4360,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4361,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4362,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4363,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4364,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4365,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4366,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4367,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4368,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4369,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4370,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4371,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4372,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4373,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4374,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4375,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4376,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4377,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4378,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4379,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4380,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4381,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4382,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4383,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4384,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4385,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4386,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4387,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4388,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4389,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4390,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4391,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4392,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4393,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4394,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4395,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4396,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4397,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4398,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4399,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4400,-2.1140939597315436,0,-2.1140939597315436,-10,0.25,10
4401,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4402,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4403,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4404,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4405,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4406,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4407,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4408,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4409,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4410,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4411,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4412,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4413,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4414,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4415,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4416,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4417,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4418,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4419,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4420,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4421,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4422,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4423,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4424,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4425,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4426,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4427,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4428,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4429,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4430,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4431,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4432,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4433,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4434,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4435,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4436,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4437,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4438,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4439,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4440,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4441,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4442,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4443,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4444,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4445,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4446,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4447,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4448,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4449,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4450,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4451,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4452,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4453,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4454,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4455,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4456,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4457,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4458,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4459,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4460,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4461,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4462,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4463,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4464,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4465,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4466,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4467,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4468,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4469,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4470,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4471,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4472,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4473,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4474,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4475,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4476,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4477,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4478,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4479,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4480,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4481,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4482,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4483,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4484,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4485,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4486,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4487,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4488,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4489,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4490,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4491,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4492,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4493,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4494,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4495,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4496,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4497,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4498,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4499,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4500,-2.046979865771812,0,-2.046979865771812,-10,0.25,10
4501,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4502,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4503,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4504,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4505,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4506,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4507,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4508,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4509,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4510,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4511,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4512,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4513,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4514,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4515,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4516,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4517,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4518,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4519,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4520,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4521,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4522,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4523,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4524,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4525,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4526,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4527,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4528,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4529,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4530,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4531,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4532,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4533,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4534,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4535,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4536,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4537,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4538,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4539,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4540,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4541,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4542,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4543,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4544,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
4545,-1.9798657718120807,0,-1.9798657718120807,-10,0.25,10
