Trial,S1_val,S1_std,S2_val,S2_std
4867,-0.26,0.00,-0.26,2.00
4868,-0.26,0.00,-0.26,2.00
4869,-0.26,0.00,-0.26,2.00
4870,-0.26,0.00,-0.26,2.00
4871,-0.26,0.00,-0.26,2.00
4872,-0.26,0.00,-0.26,2.00
4873,-0.26,0.00,-0.26,2.00
4874,-0.26,0.00,-0.26,2.00
4875,-0.26,0.00,-0.26,2.00
4876,-0.26,0.00,-0.26,2.00
4877,-0.26,0.00,-0.26,2.00
4878,-0.26,0.00,-0.26,2.00
4879,-0.26,0.00,-0.26,2.00
4880,-0.26,0.00,-0.26,2.00
4881,-0.26,0.00,-0.26,2.00
4882,-0.26,0.00,-0.26,2.00
4883,-0.26,0.00,-0.26,2.00
4884,-0.26,0.00,-0.26,2.00
4885,-0.26,0.00,-0.26,2.00
4886,-0.26,0.00,-0.26,2.00
4887,-0.26,0.00,-0.26,2.00
4888,-0.26,0.00,-0.26,2.00
4889,-0.26,0.00,-0.26,2.00
4890,-0.26,0.00,-0.26,2.00
4891,-0.26,0.00,-0.26,2.00
4892,-0.26,0.00,-0.26,2.00
4893,-0.26,0.00,-0.26,2.00
4894,-0.26,0.00,-0.26,2.00
4895,-0.26,0.00,-0.26,2.00
4896,-0.26,0.00,-0.26,2.00
4897,-0.26,0.00,-0.26,2.00
4898,-0.26,0.00,-0.26,2.00
4899,-0.26,0.00,-0.26,2.00
4900,-0.26,0.00,-0.26,2.00
4901,-0.26,0.00,-0.26,3.00
4902,-0.26,0.00,-0.26,3.00
4903,-0.26,0.00,-0.26,3.00
4904,-0.26,0.00,-0.26,3.00
4905,-0.26,0.00,-0.26,3.00
4906,-0.26,0.00,-0.26,3.00
4907,-0.26,0.00,-0.26,3.00
4908,-0.26,0.00,-0.26,3.00
4909,-0.26,0.00,-0.26,3.00
4910,-0.26,0.00,-0.26,3.00
4911,-0.26,0.00,-0.26,3.00
4912,-0.26,0.00,-0.26,3.00
4913,-0.26,0.00,-0.26,3.00
4914,-0.26,0.00,-0.26,3.00
4915,-0.26,0.00,-0.26,3.00
4916,-0.26,0.00,-0.26,3.00
4917,-0.26,0.00,-0.26,3.00
4918,-0.26,0.00,-0.26,3.00
4919,-0.26,0.00,-0.26,3.00
4920,-0.26,0.00,-0.26,3.00
4921,-0.26,0.00,-0.26,3.00
4922,-0.26,0.00,-0.26,3.00
4923,-0.26,0.00,-0.26,3.00
4924,-0.26,0.00,-0.26,3.00
4925,-0.26,0.00,-0.26,3.00
4926,-0.26,0.00,-0.26,3.00
4927,-0.26,0.00,-0.26,3.00
4928,-0.26,0.00,-0.26,3.00
4929,-0.26,0.00,-0.26,3.00
4930,-0.26,0.00,-0.26,3.00
4931,-0.26,0.00,-0.26,3.00
4932,-0.26,0.00,-0.26,3.00
4933,-0.26,0.00,-0.26,3.00
4934,-0.26,0.00,-0.26,3.00
4935,-0.26,0.00,-0.26,3.00
4936,-0.26,0.00,-0.26,3.00
4937,-0.26,0.00,-0.26,3.00
4938,-0.26,0.00,-0.26,3.00
4939,-0.26,0.00,-0.26,3.00
4940,-0.26,0.00,-0.26,3.00
4941,-0.26,0.00,-0.26,3.00
4942,-0.26,0.00,-0.26,3.00
4943,-0.26,0.00,-0.26,3.00
4944,-0.26,0.00,-0.26,3.00
4945,-0.26,0.00,-0.26,3.00
4946,-0.26,0.00,-0.26,3.00
4947,-0.26,0.00,-0.26,3.00
4948,-0.26,0.00,-0.26,3.00
4949,-0.26,0.00,-0.26,3.00
4950,-0.26,0.00,-0.26,3.00
4951,-0.26,0.00,-0.26,4.00
4952,-0.26,0.00,-0.26,4.00
4953,-0.26,0.00,-0.26,4.00
4954,-0.26,0.00,-0.26,4.00
4955,-0.26,0.00,-0.26,4.00
4956,-0.26,0.00,-0.26,4.00
4957,-0.26,0.00,-0.26,4.00
4958,-0.26,0.00,-0.26,4.00
4959,-0.26,0.00,-0.26,4.00
4960,-0.26,0.00,-0.26,4.00
4961,-0.26,0.00,-0.26,4.00
4962,-0.26,0.00,-0.26,4.00
4963,-0.26,0.00,-0.26,4.00
4964,-0.26,0.00,-0.26,4.00
4965,-0.26,0.00,-0.26,4.00
4966,-0.26,0.00,-0.26,4.00
4967,-0.26,0.00,-0.26,4.00
4968,-0.26,0.00,-0.26,4.00
4969,-0.26,0.00,-0.26,4.00
4970,-0.26,0.00,-0.26,4.00
4971,-0.26,0.00,-0.26,4.00
4972,-0.26,0.00,-0.26,4.00
4973,-0.26,0.00,-0.26,4.00
4974,-0.26,0.00,-0.26,4.00
4975,-0.26,0.00,-0.26,4.00
4976,-0.26,0.00,-0.26,4.00
4977,-0.26,0.00,-0.26,4.00
4978,-0.26,0.00,-0.26,4.00
4979,-0.26,0.00,-0.26,4.00
4980,-0.26,0.00,-0.26,4.00
4981,-0.26,0.00,-0.26,4.00
4982,-0.26,0.00,-0.26,4.00
4983,-0.26,0.00,-0.26,4.00
4984,-0.26,0.00,-0.26,4.00
4985,-0.26,0.00,-0.26,4.00
4986,-0.26,0.00,-0.26,4.00
4987,-0.26,0.00,-0.26,4.00
4988,-0.26,0.00,-0.26,4.00
4989,-0.26,0.00,-0.26,4.00
4990,-0.26,0.00,-0.26,4.00
4991,-0.26,0.00,-0.26,4.00
4992,-0.26,0.00,-0.26,4.00
4993,-0.26,0.00,-0.26,4.00
4994,-0.26,0.00,-0.26,4.00
4995,-0.26,0.00,-0.26,4.00
4996,-0.26,0.00,-0.26,4.00
4997,-0.26,0.00,-0.26,4.00
4998,-0.26,0.00,-0.26,4.00
4999,-0.26,0.00,-0.26,4.00
5000,-0.26,0.00,-0.26,4.00
5001,0.26,0.00,0.26,0.00
5002,0.26,0.00,0.26,0.00
5003,0.26,0.00,0.26,0.00
5004,0.26,0.00,0.26,0.00
5005,0.26,0.00,0.26,0.00
5006,0.26,0.00,0.26,0.00
5007,0.26,0.00,0.26,0.00
5008,0.26,0.00,0.26,0.00
5009,0.26,0.00,0.26,0.00
5010,0.26,0.00,0.26,0.00
5011,0.26,0.00,0.26,0.00
5012,0.26,0.00,0.26,0.00
5013,0.26,0.00,0.26,0.00
5014,0.26,0.00,0.26,0.00
5015,0.26,0.00,0.26,0.00
5016,0.26,0.00,0.26,0.00
5017,0.26,0.00,0.26,0.00
5018,0.26,0.00,0.26,0.00
5019,0.26,0.00,0.26,0.00
5020,0.26,0.00,0.26,0.00
5021,0.26,0.00,0.26,0.00
5022,0.26,0.00,0.26,0.00
5023,0.26,0.00,0.26,0.00
5024,0.26,0.00,0.26,0.00
5025,0.26,0.00,0.26,0.00
5026,0.26,0.00,0.26,0.00
5027,0.26,0.00,0.26,0.00
5028,0.26,0.00,0.26,0.00
5029,0.26,0.00,0.26,0.00
5030,0.26,0.00,0.26,0.00
5031,0.26,0.00,0.26,0.00
5032,0.26,0.00,0.26,0.00
5033,0.26,0.00,0.26,0.00
5034,0.26,0.00,0.26,0.00
5035,0.26,0.00,0.26,0.00
5036,0.26,0.00,0.26,0.00
5037,0.26,0.00,0.26,0.00
5038,0.26,0.00,0.26,0.00
5039,0.26,0.00,0.26,0.00
5040,0.26,0.00,0.26,0.00
5041,0.26,0.00,0.26,0.00
5042,0.26,0.00,0.26,0.00
5043,0.26,0.00,0.26,0.00
5044,0.26,0.00,0.26,0.00
5045,0.26,0.00,0.26,0.00
5046,0.26,0.00,0.26,0.00
5047,0.26,0.00,0.26,0.00
5048,0.26,0.00,0.26,0.00
5049,0.26,0.00,0.26,0.00
5050,0.26,0.00,0.26,0.00
5051,0.26,0.00,0.26,1.00
5052,0.26,0.00,0.26,1.00
5053,0.26,0.00,0.26,1.00
5054,0.26,0.00,0.26,1.00
5055,0.26,0.00,0.26,1.00
5056,0.26,0.00,0.26,1.00
5057,0.26,0.00,0.26,1.00
5058,0.26,0.00,0.26,1.00
5059,0.26,0.00,0.26,1.00
5060,0.26,0.00,0.26,1.00
5061,0.26,0.00,0.26,1.00
5062,0.26,0.00,0.26,1.00
5063,0.26,0.00,0.26,1.00
5064,0.26,0.00,0.26,1.00
5065,0.26,0.00,0.26,1.00
5066,0.26,0.00,0.26,1.00
5067,0.26,0.00,0.26,1.00
5068,0.26,0.00,0.26,1.00
5069,0.26,0.00,0.26,1.00
5070,0.26,0.00,0.26,1.00
5071,0.26,0.00,0.26,1.00
5072,0.26,0.00,0.26,1.00
5073,0.26,0.00,0.26,1.00
5074,0.26,0.00,0.26,1.00
5075,0.26,0.00,0.26,1.00
5076,0.26,0.00,0.26,1.00
5077,0.26,0.00,0.26,1.00
5078,0.26,0.00,0.26,1.00
5079,0.26,0.00,0.26,1.00
5080,0.26,0.00,0.26,1.00
5081,0.26,0.00,0.26,1.00
5082,0.26,0.00,0.26,1.00
5083,0.26,0.00,0.26,1.00
5084,0.26,0.00,0.26,1.00
5085,0.26,0.00,0.26,1.00
5086,0.26,0.00,0.26,1.00
5087,0.26,0.00,0.26,1.00
5088,0.26,0.00,0.26,1.00
5089,0.26,0.00,0.26,1.00
5090,0.26,0.00,0.26,1.00
5091,0.26,0.00,0.26,1.00
5092,0.26,0.00,0.26,1.00
5093,0.26,0.00,0.26,1.00
5094,0.26,0.00,0.26,1.00
5095,0.26,0.00,0.26,1.00
5096,0.26,0.00,0.26,1.00
5097,0.26,0.00,0.26,1.00
5098,0.26,0.00,0.26,1.00
5099,0.26,0.00,0.26,1.00
5100,0.26,0.00,0.26,1.00
5101,0.26,0.00,0.26,2.00
5102,0.26,0.00,0.26,2.00
5103,0.26,0.00,0.26,2.00
5104,0.26,0.00,0.26,2.00
5105,0.26,0.00,0.26,2.00
5106,0.26,0.00,0.26,2.00
5107,0.26,0.00,0.26,2.00
5108,0.26,0.00,0.26,2.00
5109,0.26,0.00,0.26,2.00
5110,0.26,0.00,0.26,2.00
5111,0.26,0.00,0.26,2.00
5112,0.26,0.00,0.26,2.00
5113,0.26,0.00,0.26,2.00
5114,0.26,0.00,0.26,2.00
5115,0.26,0.00,0.26,2.00
5116,0.26,0.00,0.26,2.00
5117,0.26,0.00,0.26,2.00
5118,0.26,0.00,0.26,2.00
5119,0.26,0.00,0.26,2.00
5120,0.26,0.00,0.26,2.00
5121,0.26,0.00,0.26,2.00
5122,0.26,0.00,0.26,2.00
5123,0.26,0.00,0.26,2.00
5124,0.26,0.00,0.26,2.00
5125,0.26,0.00,0.26,2.00
5126,0.26,0.00,0.26,2.00
5127,0.26,0.00,0.26,2.00
5128,0.26,0.00,0.26,2.00
5129,0.26,0.00,0.26,2.00
5130,0.26,0.00,0.26,2.00
5131,0.26,0.00,0.26,2.00
5132,0.26,0.00,0.26,2.00
5133,0.26,0.00,0.26,2.00
5134,0.26,0.00,0.26,2.00
5135,0.26,0.00,0.26,2.00
5136,0.26,0.00,0.26,2.00
5137,0.26,0.00,0.26,2.00
5138,0.26,0.00,0.26,2.00
5139,0.26,0.00,0.26,2.00
5140,0.26,0.00,0.26,2.00
5141,0.26,0.00,0.26,2.00
5142,0.26,0.00,0.26,2.00
5143,0.26,0.00,0.26,2.00
5144,0.26,0.00,0.26,2.00
5145,0.26,0.00,0.26,2.00
5146,0.26,0.00,0.26,2.00
5147,0.26,0.00,0.26,2.00
5148,0.26,0.00,0.26,2.00
5149,0.26,0.00,0.26,2.00
5150,0.26,0.00,0.26,2.00
5151,0.26,0.00,0.26,3.00
5152,0.26,0.00,0.26,3.00
5153,0.26,0.00,0.26,3.00
5154,0.26,0.00,0.26,3.00
5155,0.26,0.00,0.26,3.00
5156,0.26,0.00,0.26,3.00
5157,0.26,0.00,0.26,3.00
5158,0.26,0.00,0.26,3.00
5159,0.26,0.00,0.26,3.00
5160,0.26,0.00,0.26,3.00
5161,0.26,0.00,0.26,3.00
5162,0.26,0.00,0.26,3.00
5163,0.26,0.00,0.26,3.00
5164,0.26,0.00,0.26,3.00
5165,0.26,0.00,0.26,3.00
5166,0.26,0.00,0.26,3.00
5167,0.26,0.00,0.26,3.00
5168,0.26,0.00,0.26,3.00
5169,0.26,0.00,0.26,3.00
5170,0.26,0.00,0.26,3.00
5171,0.26,0.00,0.26,3.00
5172,0.26,0.00,0.26,3.00
5173,0.26,0.00,0.26,3.00
5174,0.26,0.00,0.26,3.00
5175,0.26,0.00,0.26,3.00
5176,0.26,0.00,0.26,3.00
5177,0.26,0.00,0.26,3.00
5178,0.26,0.00,0.26,3.00
5179,0.26,0.00,0.26,3.00
5180,0.26,0.00,0.26,3.00
5181,0.26,0.00,0.26,3.00
5182,0.26,0.00,0.26,3.00
5183,0.26,0.00,0.26,3.00
5184,0.26,0.00,0.26,3.00
5185,0.26,0.00,0.26,3.00
5186,0.26,0.00,0.26,3.00
5187,0.26,0.00,0.26,3.00
5188,0.26,0.00,0.26,3.00
5189,0.26,0.00,0.26,3.00
5190,0.26,0.00,0.26,3.00
5191,0.26,0.00,0.26,3.00
5192,0.26,0.00,0.26,3.00
5193,0.26,0.00,0.26,3.00
5194,0.26,0.00,0.26,3.00
5195,0.26,0.00,0.26,3.00
5196,0.26,0.00,0.26,3.00
5197,0.26,0.00,0.26,3.00
5198,0.26,0.00,0.26,3.00
5199,0.26,0.00,0.26,3.00
5200,0.26,0.00,0.26,3.00
5201,0.26,0.00,0.26,4.00
5202,0.26,0.00,0.26,4.00
5203,0.26,0.00,0.26,4.00
5204,0.26,0.00,0.26,4.00
5205,0.26,0.00,0.26,4.00
5206,0.26,0.00,0.26,4.00
5207,0.26,0.00,0.26,4.00
5208,0.26,0.00,0.26,4.00
5209,0.26,0.00,0.26,4.00
5210,0.26,0.00,0.26,4.00
5211,0.26,0.00,0.26,4.00
5212,0.26,0.00,0.26,4.00
5213,0.26,0.00,0.26,4.00
5214,0.26,0.00,0.26,4.00
5215,0.26,0.00,0.26,4.00
5216,0.26,0.00,0.26,4.00
5217,0.26,0.00,0.26,4.00
5218,0.26,0.00,0.26,4.00
5219,0.26,0.00,0.26,4.00
5220,0.26,0.00,0.26,4.00
5221,0.26,0.00,0.26,4.00
5222,0.26,0.00,0.26,4.00
5223,0.26,0.00,0.26,4.00
5224,0.26,0.00,0.26,4.00
5225,0.26,0.00,0.26,4.00
5226,0.26,0.00,0.26,4.00
5227,0.26,0.00,0.26,4.00
5228,0.26,0.00,0.26,4.00
5229,0.26,0.00,0.26,4.00
5230,0.26,0.00,0.26,4.00
5231,0.26,0.00,0.26,4.00
5232,0.26,0.00,0.26,4.00
5233,0.26,0.00,0.26,4.00
5234,0.26,0.00,0.26,4.00
5235,0.26,0.00,0.26,4.00
5236,0.26,0.00,0.26,4.00
5237,0.26,0.00,0.26,4.00
5238,0.26,0.00,0.26,4.00
5239,0.26,0.00,0.26,4.00
5240,0.26,0.00,0.26,4.00
5241,0.26,0.00,0.26,4.00
5242,0.26,0.00,0.26,4.00
5243,0.26,0.00,0.26,4.00
5244,0.26,0.00,0.26,4.00
5245,0.26,0.00,0.26,4.00
5246,0.26,0.00,0.26,4.00
5247,0.26,0.00,0.26,4.00
5248,0.26,0.00,0.26,4.00
5249,0.26,0.00,0.26,4.00
5250,0.26,0.00,0.26,4.00
5251,0.77,0.00,0.77,0.00
5252,0.77,0.00,0.77,0.00
5253,0.77,0.00,0.77,0.00
5254,0.77,0.00,0.77,0.00
5255,0.77,0.00,0.77,0.00
5256,0.77,0.00,0.77,0.00
5257,0.77,0.00,0.77,0.00
5258,0.77,0.00,0.77,0.00
5259,0.77,0.00,0.77,0.00
5260,0.77,0.00,0.77,0.00
5261,0.77,0.00,0.77,0.00
5262,0.77,0.00,0.77,0.00
5263,0.77,0.00,0.77,0.00
5264,0.77,0.00,0.77,0.00
5265,0.77,0.00,0.77,0.00
5266,0.77,0.00,0.77,0.00
5267,0.77,0.00,0.77,0.00
5268,0.77,0.00,0.77,0.00
5269,0.77,0.00,0.77,0.00
5270,0.77,0.00,0.77,0.00
5271,0.77,0.00,0.77,0.00
5272,0.77,0.00,0.77,0.00
5273,0.77,0.00,0.77,0.00
5274,0.77,0.00,0.77,0.00
5275,0.77,0.00,0.77,0.00
5276,0.77,0.00,0.77,0.00
5277,0.77,0.00,0.77,0.00
5278,0.77,0.00,0.77,0.00
5279,0.77,0.00,0.77,0.00
5280,0.77,0.00,0.77,0.00
5281,0.77,0.00,0.77,0.00
5282,0.77,0.00,0.77,0.00
5283,0.77,0.00,0.77,0.00
5284,0.77,0.00,0.77,0.00
5285,0.77,0.00,0.77,0.00
5286,0.77,0.00,0.77,0.00
5287,0.77,0.00,0.77,0.00
5288,0.77,0.00,0.77,0.00
5289,0.77,0.00,0.77,0.00
5290,0.77,0.00,0.77,0.00
5291,0.77,0.00,0.77,0.00
5292,0.77,0.00,0.77,0.00
5293,0.77,0.00,0.77,0.00
5294,0.77,0.00,0.77,0.00
5295,0.77,0.00,0.77,0.00
5296,0.77,0.00,0.77,0.00
5297,0.77,0.00,0.77,0.00
5298,0.77,0.00,0.77,0.00
5299,0.77,0.00,0.77,0.00
5300,0.77,0.00,0.77,0.00
5301,0.77,0.00,0.77,1.00
5302,0.77,0.00,0.77,1.00
5303,0.77,0.00,0.77,1.00
5304,0.77,0.00,0.77,1.00
5305,0.77,0.00,0.77,1.00
5306,0.77,0.00,0.77,1.00
5307,0.77,0.00,0.77,1.00
5308,0.77,0.00,0.77,1.00
5309,0.77,0.00,0.77,1.00
5310,0.77,0.00,0.77,1.00
5311,0.77,0.00,0.77,1.00
5312,0.77,0.00,0.77,1.00
5313,0.77,0.00,0.77,1.00
5314,0.77,0.00,0.77,1.00
5315,0.77,0.00,0.77,1.00
5316,0.77,0.00,0.77,1.00
5317,0.77,0.00,0.77,1.00
5318,0.77,0.00,0.77,1.00
5319,0.77,0.00,0.77,1.00
5320,0.77,0.00,0.77,1.00
5321,0.77,0.00,0.77,1.00
5322,0.77,0.00,0.77,1.00
5323,0.77,0.00,0.77,1.00
5324,0.77,0.00,0.77,1.00
5325,0.77,0.00,0.77,1.00
5326,0.77,0.00,0.77,1.00
5327,0.77,0.00,0.77,1.00
5328,0.77,0.00,0.77,1.00
5329,0.77,0.00,0.77,1.00
5330,0.77,0.00,0.77,1.00
5331,0.77,0.00,0.77,1.00
5332,0.77,0.00,0.77,1.00
5333,0.77,0.00,0.77,1.00
5334,0.77,0.00,0.77,1.00
5335,0.77,0.00,0.77,1.00
5336,0.77,0.00,0.77,1.00
5337,0.77,0.00,0.77,1.00
5338,0.77,0.00,0.77,1.00
5339,0.77,0.00,0.77,1.00
5340,0.77,0.00,0.77,1.00
5341,0.77,0.00,0.77,1.00
5342,0.77,0.00,0.77,1.00
5343,0.77,0.00,0.77,1.00
5344,0.77,0.00,0.77,1.00
5345,0.77,0.00,0.77,1.00
5346,0.77,0.00,0.77,1.00
5347,0.77,0.00,0.77,1.00
5348,0.77,0.00,0.77,1.00
5349,0.77,0.00,0.77,1.00
5350,0.77,0.00,0.77,1.00
5351,0.77,0.00,0.77,2.00
5352,0.77,0.00,0.77,2.00
5353,0.77,0.00,0.77,2.00
5354,0.77,0.00,0.77,2.00
5355,0.77,0.00,0.77,2.00
5356,0.77,0.00,0.77,2.00
5357,0.77,0.00,0.77,2.00
5358,0.77,0.00,0.77,2.00
5359,0.77,0.00,0.77,2.00
5360,0.77,0.00,0.77,2.00
5361,0.77,0.00,0.77,2.00
5362,0.77,0.00,0.77,2.00
5363,0.77,0.00,0.77,2.00
5364,0.77,0.00,0.77,2.00
5365,0.77,0.00,0.77,2.00
5366,0.77,0.00,0.77,2.00
5367,0.77,0.00,0.77,2.00
5368,0.77,0.00,0.77,2.00
5369,0.77,0.00,0.77,2.00
5370,0.77,0.00,0.77,2.00
5371,0.77,0.00,0.77,2.00
5372,0.77,0.00,0.77,2.00
5373,0.77,0.00,0.77,2.00
5374,0.77,0.00,0.77,2.00
5375,0.77,0.00,0.77,2.00
5376,0.77,0.00,0.77,2.00
5377,0.77,0.00,0.77,2.00
5378,0.77,0.00,0.77,2.00
5379,0.77,0.00,0.77,2.00
5380,0.77,0.00,0.77,2.00
5381,0.77,0.00,0.77,2.00
5382,0.77,0.00,0.77,2.00
5383,0.77,0.00,0.77,2.00
5384,0.77,0.00,0.77,2.00
5385,0.77,0.00,0.77,2.00
5386,0.77,0.00,0.77,2.00
5387,0.77,0.00,0.77,2.00
5388,0.77,0.00,0.77,2.00
5389,0.77,0.00,0.77,2.00
5390,0.77,0.00,0.77,2.00
5391,0.77,0.00,0.77,2.00
5392,0.77,0.00,0.77,2.00
5393,0.77,0.00,0.77,2.00
5394,0.77,0.00,0.77,2.00
5395,0.77,0.00,0.77,2.00
5396,0.77,0.00,0.77,2.00
5397,0.77,0.00,0.77,2.00
5398,0.77,0.00,0.77,2.00
5399,0.77,0.00,0.77,2.00
5400,0.77,0.00,0.77,2.00
5401,0.77,0.00,0.77,3.00
5402,0.77,0.00,0.77,3.00
5403,0.77,0.00,0.77,3.00
5404,0.77,0.00,0.77,3.00
5405,0.77,0.00,0.77,3.00
5406,0.77,0.00,0.77,3.00
5407,0.77,0.00,0.77,3.00
5408,0.77,0.00,0.77,3.00
5409,0.77,0.00,0.77,3.00
5410,0.77,0.00,0.77,3.00
5411,0.77,0.00,0.77,3.00
5412,0.77,0.00,0.77,3.00
5413,0.77,0.00,0.77,3.00
5414,0.77,0.00,0.77,3.00
5415,0.77,0.00,0.77,3.00
5416,0.77,0.00,0.77,3.00
5417,0.77,0.00,0.77,3.00
5418,0.77,0.00,0.77,3.00
5419,0.77,0.00,0.77,3.00
5420,0.77,0.00,0.77,3.00
5421,0.77,0.00,0.77,3.00
5422,0.77,0.00,0.77,3.00
5423,0.77,0.00,0.77,3.00
5424,0.77,0.00,0.77,3.00
5425,0.77,0.00,0.77,3.00
5426,0.77,0.00,0.77,3.00
5427,0.77,0.00,0.77,3.00
5428,0.77,0.00,0.77,3.00
5429,0.77,0.00,0.77,3.00
5430,0.77,0.00,0.77,3.00
5431,0.77,0.00,0.77,3.00
5432,0.77,0.00,0.77,3.00
5433,0.77,0.00,0.77,3.00
5434,0.77,0.00,0.77,3.00
5435,0.77,0.00,0.77,3.00
5436,0.77,0.00,0.77,3.00
5437,0.77,0.00,0.77,3.00
5438,0.77,0.00,0.77,3.00
5439,0.77,0.00,0.77,3.00
5440,0.77,0.00,0.77,3.00
5441,0.77,0.00,0.77,3.00
5442,0.77,0.00,0.77,3.00
5443,0.77,0.00,0.77,3.00
5444,0.77,0.00,0.77,3.00
5445,0.77,0.00,0.77,3.00
5446,0.77,0.00,0.77,3.00
5447,0.77,0.00,0.77,3.00
5448,0.77,0.00,0.77,3.00
5449,0.77,0.00,0.77,3.00
5450,0.77,0.00,0.77,3.00
5451,0.77,0.00,0.77,4.00
5452,0.77,0.00,0.77,4.00
5453,0.77,0.00,0.77,4.00
5454,0.77,0.00,0.77,4.00
5455,0.77,0.00,0.77,4.00
5456,0.77,0.00,0.77,4.00
5457,0.77,0.00,0.77,4.00
5458,0.77,0.00,0.77,4.00
5459,0.77,0.00,0.77,4.00
5460,0.77,0.00,0.77,4.00
5461,0.77,0.00,0.77,4.00
5462,0.77,0.00,0.77,4.00
5463,0.77,0.00,0.77,4.00
5464,0.77,0.00,0.77,4.00
5465,0.77,0.00,0.77,4.00
5466,0.77,0.00,0.77,4.00
5467,0.77,0.00,0.77,4.00
5468,0.77,0.00,0.77,4.00
5469,0.77,0.00,0.77,4.00
5470,0.77,0.00,0.77,4.00
5471,0.77,0.00,0.77,4.00
5472,0.77,0.00,0.77,4.00
5473,0.77,0.00,0.77,4.00
5474,0.77,0.00,0.77,4.00
5475,0.77,0.00,0.77,4.00
5476,0.77,0.00,0.77,4.00
5477,0.77,0.00,0.77,4.00
5478,0.77,0.00,0.77,4.00
5479,0.77,0.00,0.77,4.00
5480,0.77,0.00,0.77,4.00
5481,0.77,0.00,0.77,4.00
5482,0.77,0.00,0.77,4.00
5483,0.77,0.00,0.77,4.00
5484,0.77,0.00,0.77,4.00
5485,0.77,0.00,0.77,4.00
5486,0.77,0.00,0.77,4.00
5487,0.77,0.00,0.77,4.00
5488,0.77,0.00,0.77,4.00
5489,0.77,0.00,0.77,4.00
5490,0.77,0.00,0.77,4.00
5491,0.77,0.00,0.77,4.00
5492,0.77,0.00,0.77,4.00
5493,0.77,0.00,0.77,4.00
5494,0.77,0.00,0.77,4.00
5495,0.77,0.00,0.77,4.00
5496,0.77,0.00,0.77,4.00
5497,0.77,0.00,0.77,4.00
5498,0.77,0.00,0.77,4.00
5499,0.77,0.00,0.77,4.00
5500,0.77,0.00,0.77,4.00
5501,1.28,0.00,1.28,0.00
5502,1.28,0.00,1.28,0.00
5503,1.28,0.00,1.28,0.00
5504,1.28,0.00,1.28,0.00
5505,1.28,0.00,1.28,0.00
5506,1.28,0.00,1.28,0.00
5507,1.28,0.00,1.28,0.00
5508,1.28,0.00,1.28,0.00
5509,1.28,0.00,1.28,0.00
5510,1.28,0.00,1.28,0.00
5511,1.28,0.00,1.28,0.00
5512,1.28,0.00,1.28,0.00
5513,1.28,0.00,1.28,0.00
5514,1.28,0.00,1.28,0.00
5515,1.28,0.00,1.28,0.00
5516,1.28,0.00,1.28,0.00
5517,1.28,0.00,1.28,0.00
5518,1.28,0.00,1.28,0.00
5519,1.28,0.00,1.28,0.00
5520,1.28,0.00,1.28,0.00
5521,1.28,0.00,1.28,0.00
5522,1.28,0.00,1.28,0.00
5523,1.28,0.00,1.28,0.00
5524,1.28,0.00,1.28,0.00
5525,1.28,0.00,1.28,0.00
5526,1.28,0.00,1.28,0.00
5527,1.28,0.00,1.28,0.00
5528,1.28,0.00,1.28,0.00
5529,1.28,0.00,1.28,0.00
5530,1.28,0.00,1.28,0.00
5531,1.28,0.00,1.28,0.00
5532,1.28,0.00,1.28,0.00
5533,1.28,0.00,1.28,0.00
5534,1.28,0.00,1.28,0.00
5535,1.28,0.00,1.28,0.00
5536,1.28,0.00,1.28,0.00
5537,1.28,0.00,1.28,0.00
5538,1.28,0.00,1.28,0.00
5539,1.28,0.00,1.28,0.00
5540,1.28,0.00,1.28,0.00
5541,1.28,0.00,1.28,0.00
5542,1.28,0.00,1.28,0.00
5543,1.28,0.00,1.28,0.00
5544,1.28,0.00,1.28,0.00
5545,1.28,0.00,1.28,0.00
5546,1.28,0.00,1.28,0.00
5547,1.28,0.00,1.28,0.00
5548,1.28,0.00,1.28,0.00
5549,1.28,0.00,1.28,0.00
5550,1.28,0.00,1.28,0.00
5551,1.28,0.00,1.28,1.00
5552,1.28,0.00,1.28,1.00
5553,1.28,0.00,1.28,1.00
5554,1.28,0.00,1.28,1.00
5555,1.28,0.00,1.28,1.00
5556,1.28,0.00,1.28,1.00
5557,1.28,0.00,1.28,1.00
5558,1.28,0.00,1.28,1.00
5559,1.28,0.00,1.28,1.00
5560,1.28,0.00,1.28,1.00
5561,1.28,0.00,1.28,1.00
5562,1.28,0.00,1.28,1.00
5563,1.28,0.00,1.28,1.00
5564,1.28,0.00,1.28,1.00
5565,1.28,0.00,1.28,1.00
5566,1.28,0.00,1.28,1.00
5567,1.28,0.00,1.28,1.00
5568,1.28,0.00,1.28,1.00
5569,1.28,0.00,1.28,1.00
5570,1.28,0.00,1.28,1.00
5571,1.28,0.00,1.28,1.00
5572,1.28,0.00,1.28,1.00
5573,1.28,0.00,1.28,1.00
5574,1.28,0.00,1.28,1.00
5575,1.28,0.00,1.28,1.00
5576,1.28,0.00,1.28,1.00
5577,1.28,0.00,1.28,1.00
5578,1.28,0.00,1.28,1.00
5579,1.28,0.00,1.28,1.00
5580,1.28,0.00,1.28,1.00
5581,1.28,0.00,1.28,1.00
5582,1.28,0.00,1.28,1.00
5583,1.28,0.00,1.28,1.00
5584,1.28,0.00,1.28,1.00
5585,1.28,0.00,1.28,1.00
5586,1.28,0.00,1.28,1.00
5587,1.28,0.00,1.28,1.00
