Trial,S1_val,S1_std,S2_val,S2_std,Decision (S1>S2)
50825,2.73,0,2.73,5,1
50826,2.73,0,2.73,5,1
50827,2.73,0,2.73,5,1
50828,2.73,0,2.73,5,1
50829,2.73,0,2.73,5,1
50830,2.73,0,2.73,5,1
50831,2.73,0,2.73,5,1
50832,2.73,0,2.73,5,1
50833,2.73,0,2.73,5,1
50834,2.73,0,2.73,5,1
50835,2.73,0,2.73,5,1
50836,2.73,0,2.73,5,1
50837,2.73,0,2.73,5,1
50838,2.73,0,2.73,5,1
50839,2.73,0,2.73,5,1
50840,2.73,0,2.73,5,1
50841,2.73,0,2.73,5,1
50842,2.73,0,2.73,5,1
50843,2.73,0,2.73,5,1
50844,2.73,0,2.73,5,1
50845,2.73,0,2.73,5,1
50846,2.73,0,2.73,5,1
50847,2.73,0,2.73,5,1
50848,2.73,0,2.73,5,1
50849,2.73,0,2.73,5,1
50850,2.73,0,2.73,5,1
50851,2.73,0,2.73,5,1
50852,2.73,0,2.73,5,1
50853,2.73,0,2.73,5,1
50854,2.73,0,2.73,5,1
50855,2.73,0,2.73,5,1
50856,2.73,0,2.73,5,1
50857,2.73,0,2.73,5,1
50858,2.73,0,2.73,5,1
50859,2.73,0,2.73,5,1
50860,2.73,0,2.73,5,1
50861,2.73,0,2.73,5,1
50862,2.73,0,2.73,5,1
50863,2.73,0,2.73,5,1
50864,2.73,0,2.73,5,1
50865,2.73,0,2.73,5,1
50866,2.73,0,2.73,5,1
50867,2.73,0,2.73,5,1
50868,2.73,0,2.73,5,1
50869,2.73,0,2.73,5,1
50870,2.73,0,2.73,5,1
50871,2.73,0,2.73,5,1
50872,2.73,0,2.73,5,1
50873,2.73,0,2.73,5,1
50874,2.73,0,2.73,5,1
50875,2.73,0,2.73,5,1
50876,2.73,0,2.73,5,1
50877,2.73,0,2.73,5,1
50878,2.73,0,2.73,5,1
50879,2.73,0,2.73,5,1
50880,2.73,0,2.73,5,1
50881,2.73,0,2.73,5,1
50882,2.73,0,2.73,5,1
50883,2.73,0,2.73,5,1
50884,2.73,0,2.73,5,1
50885,2.73,0,2.73,5,1
50886,2.73,0,2.73,5,1
50887,2.73,0,2.73,5,1
50888,2.73,0,2.73,5,1
50889,2.73,0,2.73,5,1
50890,2.73,0,2.73,5,1
50891,2.73,0,2.73,5,1
50892,2.73,0,2.73,5,1
50893,2.73,0,2.73,5,1
50894,2.73,0,2.73,5,1
50895,2.73,0,2.73,5,1
50896,2.73,0,2.73,5,1
50897,2.73,0,2.73,5,1
50898,2.73,0,2.73,5,1
50899,2.73,0,2.73,5,1
50900,2.73,0,2.73,5,1
50901,2.73,0,2.73,6,1
50902,2.73,0,2.73,6,1
50903,2.73,0,2.73,6,1
50904,2.73,0,2.73,6,1
50905,2.73,0,2.73,6,1
50906,2.73,0,2.73,6,1
50907,2.73,0,2.73,6,1
50908,2.73,0,2.73,6,1
50909,2.73,0,2.73,6,1
50910,2.73,0,2.73,6,1
50911,2.73,0,2.73,6,1
50912,2.73,0,2.73,6,1
50913,2.73,0,2.73,6,1
50914,2.73,0,2.73,6,1
50915,2.73,0,2.73,6,1
50916,2.73,0,2.73,6,1
50917,2.73,0,2.73,6,1
50918,2.73,0,2.73,6,1
50919,2.73,0,2.73,6,1
50920,2.73,0,2.73,6,1
50921,2.73,0,2.73,6,1
50922,2.73,0,2.73,6,1
50923,2.73,0,2.73,6,1
50924,2.73,0,2.73,6,1
50925,2.73,0,2.73,6,1
50926,2.73,0,2.73,6,1
50927,2.73,0,2.73,6,1
50928,2.73,0,2.73,6,1
50929,2.73,0,2.73,6,1
50930,2.73,0,2.73,6,1
50931,2.73,0,2.73,6,1
50932,2.73,0,2.73,6,1
50933,2.73,0,2.73,6,1
50934,2.73,0,2.73,6,1
50935,2.73,0,2.73,6,1
50936,2.73,0,2.73,6,1
50937,2.73,0,2.73,6,1
50938,2.73,0,2.73,6,1
50939,2.73,0,2.73,6,1
50940,2.73,0,2.73,6,1
50941,2.73,0,2.73,6,1
50942,2.73,0,2.73,6,1
50943,2.73,0,2.73,6,1
50944,2.73,0,2.73,6,1
50945,2.73,0,2.73,6,1
50946,2.73,0,2.73,6,1
50947,2.73,0,2.73,6,1
50948,2.73,0,2.73,6,1
50949,2.73,0,2.73,6,1
50950,2.73,0,2.73,6,1
50951,2.73,0,2.73,6,1
50952,2.73,0,2.73,6,1
50953,2.73,0,2.73,6,1
50954,2.73,0,2.73,6,1
50955,2.73,0,2.73,6,1
50956,2.73,0,2.73,6,1
50957,2.73,0,2.73,6,1
50958,2.73,0,2.73,6,1
50959,2.73,0,2.73,6,1
50960,2.73,0,2.73,6,1
50961,2.73,0,2.73,6,1
50962,2.73,0,2.73,6,1
50963,2.73,0,2.73,6,1
50964,2.73,0,2.73,6,1
50965,2.73,0,2.73,6,1
50966,2.73,0,2.73,6,1
50967,2.73,0,2.73,6,1
50968,2.73,0,2.73,6,1
50969,2.73,0,2.73,6,1
50970,2.73,0,2.73,6,1
50971,2.73,0,2.73,6,1
50972,2.73,0,2.73,6,1
50973,2.73,0,2.73,6,1
50974,2.73,0,2.73,6,1
50975,2.73,0,2.73,6,1
50976,2.73,0,2.73,6,1
50977,2.73,0,2.73,6,1
50978,2.73,0,2.73,6,1
50979,2.73,0,2.73,6,1
50980,2.73,0,2.73,6,1
50981,2.73,0,2.73,6,1
50982,2.73,0,2.73,6,1
50983,2.73,0,2.73,6,1
50984,2.73,0,2.73,6,1
50985,2.73,0,2.73,6,1
50986,2.73,0,2.73,6,1
50987,2.73,0,2.73,6,1
50988,2.73,0,2.73,6,1
50989,2.73,0,2.73,6,1
50990,2.73,0,2.73,6,1
50991,2.73,0,2.73,6,1
50992,2.73,0,2.73,6,1
50993,2.73,0,2.73,6,1
50994,2.73,0,2.73,6,1
50995,2.73,0,2.73,6,1
50996,2.73,0,2.73,6,1
50997,2.73,0,2.73,6,1
50998,2.73,0,2.73,6,1
50999,2.73,0,2.73,6,1
51000,2.73,0,2.73,6,1
51001,2.73,0,2.73,7,1
51002,2.73,0,2.73,7,1
51003,2.73,0,2.73,7,1
51004,2.73,0,2.73,7,1
51005,2.73,0,2.73,7,1
51006,2.73,0,2.73,7,1
51007,2.73,0,2.73,7,1
51008,2.73,0,2.73,7,1
51009,2.73,0,2.73,7,1
51010,2.73,0,2.73,7,1
51011,2.73,0,2.73,7,1
51012,2.73,0,2.73,7,1
51013,2.73,0,2.73,7,1
51014,2.73,0,2.73,7,1
51015,2.73,0,2.73,7,1
51016,2.73,0,2.73,7,1
51017,2.73,0,2.73,7,1
51018,2.73,0,2.73,7,1
51019,2.73,0,2.73,7,1
51020,2.73,0,2.73,7,1
51021,2.73,0,2.73,7,1
51022,2.73,0,2.73,7,1
51023,2.73,0,2.73,7,1
51024,2.73,0,2.73,7,1
51025,2.73,0,2.73,7,1
51026,2.73,0,2.73,7,1
51027,2.73,0,2.73,7,1
51028,2.73,0,2.73,7,1
51029,2.73,0,2.73,7,1
51030,2.73,0,2.73,7,1
51031,2.73,0,2.73,7,1
51032,2.73,0,2.73,7,1
51033,2.73,0,2.73,7,1
51034,2.73,0,2.73,7,1
51035,2.73,0,2.73,7,1
51036,2.73,0,2.73,7,1
51037,2.73,0,2.73,7,1
51038,2.73,0,2.73,7,1
51039,2.73,0,2.73,7,1
51040,2.73,0,2.73,7,1
51041,2.73,0,2.73,7,1
51042,2.73,0,2.73,7,1
51043,2.73,0,2.73,7,1
51044,2.73,0,2.73,7,1
51045,2.73,0,2.73,7,1
51046,2.73,0,2.73,7,1
51047,2.73,0,2.73,7,1
51048,2.73,0,2.73,7,1
51049,2.73,0,2.73,7,1
51050,2.73,0,2.73,7,1
51051,2.73,0,2.73,7,1
51052,2.73,0,2.73,7,1
51053,2.73,0,2.73,7,1
51054,2.73,0,2.73,7,1
51055,2.73,0,2.73,7,1
51056,2.73,0,2.73,7,1
51057,2.73,0,2.73,7,1
51058,2.73,0,2.73,7,1
51059,2.73,0,2.73,7,1
51060,2.73,0,2.73,7,1
51061,2.73,0,2.73,7,1
51062,2.73,0,2.73,7,1
51063,2.73,0,2.73,7,1
51064,2.73,0,2.73,7,1
51065,2.73,0,2.73,7,1
51066,2.73,0,2.73,7,1
51067,2.73,0,2.73,7,1
51068,2.73,0,2.73,7,1
51069,2.73,0,2.73,7,1
51070,2.73,0,2.73,7,1
51071,2.73,0,2.73,7,1
51072,2.73,0,2.73,7,1
51073,2.73,0,2.73,7,1
51074,2.73,0,2.73,7,1
51075,2.73,0,2.73,7,1
51076,2.73,0,2.73,7,1
51077,2.73,0,2.73,7,1
51078,2.73,0,2.73,7,1
51079,2.73,0,2.73,7,1
51080,2.73,0,2.73,7,1
51081,2.73,0,2.73,7,1
51082,2.73,0,2.73,7,1
51083,2.73,0,2.73,7,1
51084,2.73,0,2.73,7,1
51085,2.73,0,2.73,7,1
51086,2.73,0,2.73,7,1
51087,2.73,0,2.73,7,1
51088,2.73,0,2.73,7,1
51089,2.73,0,2.73,7,1
51090,2.73,0,2.73,7,1
51091,2.73,0,2.73,7,1
51092,2.73,0,2.73,7,1
51093,2.73,0,2.73,7,1
51094,2.73,0,2.73,7,1
51095,2.73,0,2.73,7,1
51096,2.73,0,2.73,7,1
51097,2.73,0,2.73,7,1
51098,2.73,0,2.73,7,1
51099,2.73,0,2.73,7,1
51100,2.73,0,2.73,7,1
51101,2.73,0,2.73,8,1
51102,2.73,0,2.73,8,1
51103,2.73,0,2.73,8,1
51104,2.73,0,2.73,8,1
51105,2.73,0,2.73,8,1
51106,2.73,0,2.73,8,1
51107,2.73,0,2.73,8,1
51108,2.73,0,2.73,8,1
51109,2.73,0,2.73,8,1
51110,2.73,0,2.73,8,1
51111,2.73,0,2.73,8,1
51112,2.73,0,2.73,8,1
51113,2.73,0,2.73,8,1
51114,2.73,0,2.73,8,1
51115,2.73,0,2.73,8,1
51116,2.73,0,2.73,8,1
51117,2.73,0,2.73,8,1
51118,2.73,0,2.73,8,1
51119,2.73,0,2.73,8,1
51120,2.73,0,2.73,8,1
51121,2.73,0,2.73,8,1
51122,2.73,0,2.73,8,1
51123,2.73,0,2.73,8,1
51124,2.73,0,2.73,8,1
51125,2.73,0,2.73,8,1
51126,2.73,0,2.73,8,1
51127,2.73,0,2.73,8,1
51128,2.73,0,2.73,8,1
51129,2.73,0,2.73,8,1
51130,2.73,0,2.73,8,1
51131,2.73,0,2.73,8,1
51132,2.73,0,2.73,8,1
51133,2.73,0,2.73,8,1
51134,2.73,0,2.73,8,1
51135,2.73,0,2.73,8,1
51136,2.73,0,2.73,8,1
51137,2.73,0,2.73,8,1
51138,2.73,0,2.73,8,1
51139,2.73,0,2.73,8,1
51140,2.73,0,2.73,8,1
51141,2.73,0,2.73,8,1
51142,2.73,0,2.73,8,1
51143,2.73,0,2.73,8,1
51144,2.73,0,2.73,8,1
51145,2.73,0,2.73,8,1
51146,2.73,0,2.73,8,1
51147,2.73,0,2.73,8,1
51148,2.73,0,2.73,8,1
51149,2.73,0,2.73,8,1
51150,2.73,0,2.73,8,1
51151,2.73,0,2.73,8,1
51152,2.73,0,2.73,8,1
51153,2.73,0,2.73,8,1
51154,2.73,0,2.73,8,1
51155,2.73,0,2.73,8,1
51156,2.73,0,2.73,8,1
51157,2.73,0,2.73,8,1
51158,2.73,0,2.73,8,1
51159,2.73,0,2.73,8,1
51160,2.73,0,2.73,8,1
51161,2.73,0,2.73,8,1
51162,2.73,0,2.73,8,1
51163,2.73,0,2.73,8,1
51164,2.73,0,2.73,8,1
51165,2.73,0,2.73,8,1
51166,2.73,0,2.73,8,1
51167,2.73,0,2.73,8,1
51168,2.73,0,2.73,8,1
51169,2.73,0,2.73,8,1
51170,2.73,0,2.73,8,1
51171,2.73,0,2.73,8,1
51172,2.73,0,2.73,8,1
51173,2.73,0,2.73,8,1
51174,2.73,0,2.73,8,1
51175,2.73,0,2.73,8,1
51176,2.73,0,2.73,8,1
51177,2.73,0,2.73,8,1
51178,2.73,0,2.73,8,1
51179,2.73,0,2.73,8,1
51180,2.73,0,2.73,8,1
51181,2.73,0,2.73,8,1
51182,2.73,0,2.73,8,1
51183,2.73,0,2.73,8,1
51184,2.73,0,2.73,8,1
51185,2.73,0,2.73,8,1
51186,2.73,0,2.73,8,1
51187,2.73,0,2.73,8,1
51188,2.73,0,2.73,8,1
51189,2.73,0,2.73,8,1
51190,2.73,0,2.73,8,1
51191,2.73,0,2.73,8,1
51192,2.73,0,2.73,8,1
51193,2.73,0,2.73,8,1
51194,2.73,0,2.73,8,1
51195,2.73,0,2.73,8,1
51196,2.73,0,2.73,8,1
51197,2.73,0,2.73,8,1
51198,2.73,0,2.73,8,1
51199,2.73,0,2.73,8,1
51200,2.73,0,2.73,8,1
51201,2.93,0,2.93,1,1
51202,2.93,0,2.93,1,1
51203,2.93,0,2.93,1,1
51204,2.93,0,2.93,1,1
51205,2.93,0,2.93,1,1
51206,2.93,0,2.93,1,1
51207,2.93,0,2.93,1,1
51208,2.93,0,2.93,1,1
51209,2.93,0,2.93,1,1
51210,2.93,0,2.93,1,1
51211,2.93,0,2.93,1,1
51212,2.93,0,2.93,1,1
51213,2.93,0,2.93,1,1
51214,2.93,0,2.93,1,1
51215,2.93,0,2.93,1,1
51216,2.93,0,2.93,1,1
51217,2.93,0,2.93,1,1
51218,2.93,0,2.93,1,1
51219,2.93,0,2.93,1,1
51220,2.93,0,2.93,1,1
51221,2.93,0,2.93,1,1
51222,2.93,0,2.93,1,1
51223,2.93,0,2.93,1,1
51224,2.93,0,2.93,1,1
51225,2.93,0,2.93,1,1
51226,2.93,0,2.93,1,1
51227,2.93,0,2.93,1,1
51228,2.93,0,2.93,1,1
51229,2.93,0,2.93,1,1
51230,2.93,0,2.93,1,1
51231,2.93,0,2.93,1,1
51232,2.93,0,2.93,1,1
51233,2.93,0,2.93,1,1
51234,2.93,0,2.93,1,1
51235,2.93,0,2.93,1,1
51236,2.93,0,2.93,1,1
51237,2.93,0,2.93,1,1
51238,2.93,0,2.93,1,1
51239,2.93,0,2.93,1,1
51240,2.93,0,2.93,1,1
51241,2.93,0,2.93,1,1
51242,2.93,0,2.93,1,1
51243,2.93,0,2.93,1,1
51244,2.93,0,2.93,1,1
51245,2.93,0,2.93,1,1
51246,2.93,0,2.93,1,1
51247,2.93,0,2.93,1,1
51248,2.93,0,2.93,1,1
51249,2.93,0,2.93,1,1
51250,2.93,0,2.93,1,1
51251,2.93,0,2.93,1,1
51252,2.93,0,2.93,1,1
51253,2.93,0,2.93,1,1
51254,2.93,0,2.93,1,1
51255,2.93,0,2.93,1,1
51256,2.93,0,2.93,1,1
51257,2.93,0,2.93,1,1
51258,2.93,0,2.93,1,1
51259,2.93,0,2.93,1,1
51260,2.93,0,2.93,1,1
51261,2.93,0,2.93,1,1
51262,2.93,0,2.93,1,1
51263,2.93,0,2.93,1,1
51264,2.93,0,2.93,1,1
51265,2.93,0,2.93,1,1
51266,2.93,0,2.93,1,1
51267,2.93,0,2.93,1,1
51268,2.93,0,2.93,1,1
51269,2.93,0,2.93,1,1
51270,2.93,0,2.93,1,1
51271,2.93,0,2.93,1,1
51272,2.93,0,2.93,1,1
51273,2.93,0,2.93,1,1
51274,2.93,0,2.93,1,1
51275,2.93,0,2.93,1,1
51276,2.93,0,2.93,1,1
51277,2.93,0,2.93,1,1
51278,2.93,0,2.93,1,1
51279,2.93,0,2.93,1,1
51280,2.93,0,2.93,1,1
51281,2.93,0,2.93,1,1
51282,2.93,0,2.93,1,1
51283,2.93,0,2.93,1,1
51284,2.93,0,2.93,1,1
51285,2.93,0,2.93,1,1
51286,2.93,0,2.93,1,1
51287,2.93,0,2.93,1,1
51288,2.93,0,2.93,1,1
51289,2.93,0,2.93,1,1
51290,2.93,0,2.93,1,1
51291,2.93,0,2.93,1,1
51292,2.93,0,2.93,1,1
51293,2.93,0,2.93,1,1
51294,2.93,0,2.93,1,1
51295,2.93,0,2.93,1,1
51296,2.93,0,2.93,1,1
51297,2.93,0,2.93,1,1
51298,2.93,0,2.93,1,0
51299,2.93,0,2.93,1,1
51300,2.93,0,2.93,1,1
51301,2.93,0,2.93,2,1
51302,2.93,0,2.93,2,1
51303,2.93,0,2.93,2,1
51304,2.93,0,2.93,2,1
51305,2.93,0,2.93,2,1
51306,2.93,0,2.93,2,1
51307,2.93,0,2.93,2,1
51308,2.93,0,2.93,2,1
51309,2.93,0,2.93,2,1
51310,2.93,0,2.93,2,1
51311,2.93,0,2.93,2,1
51312,2.93,0,2.93,2,1
51313,2.93,0,2.93,2,1
51314,2.93,0,2.93,2,1
51315,2.93,0,2.93,2,1
51316,2.93,0,2.93,2,1
51317,2.93,0,2.93,2,1
51318,2.93,0,2.93,2,1
51319,2.93,0,2.93,2,1
51320,2.93,0,2.93,2,1
51321,2.93,0,2.93,2,1
51322,2.93,0,2.93,2,1
51323,2.93,0,2.93,2,1
51324,2.93,0,2.93,2,1
51325,2.93,0,2.93,2,1
51326,2.93,0,2.93,2,1
51327,2.93,0,2.93,2,1
51328,2.93,0,2.93,2,1
51329,2.93,0,2.93,2,1
51330,2.93,0,2.93,2,1
51331,2.93,0,2.93,2,1
51332,2.93,0,2.93,2,1
51333,2.93,0,2.93,2,1
51334,2.93,0,2.93,2,1
51335,2.93,0,2.93,2,1
51336,2.93,0,2.93,2,1
51337,2.93,0,2.93,2,1
51338,2.93,0,2.93,2,1
51339,2.93,0,2.93,2,1
51340,2.93,0,2.93,2,1
51341,2.93,0,2.93,2,1
51342,2.93,0,2.93,2,1
51343,2.93,0,2.93,2,1
51344,2.93,0,2.93,2,1
51345,2.93,0,2.93,2,1
51346,2.93,0,2.93,2,1
51347,2.93,0,2.93,2,1
51348,2.93,0,2.93,2,1
51349,2.93,0,2.93,2,1
51350,2.93,0,2.93,2,1
51351,2.93,0,2.93,2,1
51352,2.93,0,2.93,2,1
51353,2.93,0,2.93,2,1
51354,2.93,0,2.93,2,1
51355,2.93,0,2.93,2,1
51356,2.93,0,2.93,2,1
51357,2.93,0,2.93,2,1
51358,2.93,0,2.93,2,1
51359,2.93,0,2.93,2,1
51360,2.93,0,2.93,2,1
51361,2.93,0,2.93,2,1
51362,2.93,0,2.93,2,1
51363,2.93,0,2.93,2,1
51364,2.93,0,2.93,2,1
51365,2.93,0,2.93,2,1
51366,2.93,0,2.93,2,1
51367,2.93,0,2.93,2,1
51368,2.93,0,2.93,2,1
51369,2.93,0,2.93,2,1
51370,2.93,0,2.93,2,1
51371,2.93,0,2.93,2,1
51372,2.93,0,2.93,2,1
51373,2.93,0,2.93,2,1
51374,2.93,0,2.93,2,1
51375,2.93,0,2.93,2,1
51376,2.93,0,2.93,2,1
51377,2.93,0,2.93,2,1
51378,2.93,0,2.93,2,1
51379,2.93,0,2.93,2,1
51380,2.93,0,2.93,2,1
51381,2.93,0,2.93,2,1
51382,2.93,0,2.93,2,1
51383,2.93,0,2.93,2,1
51384,2.93,0,2.93,2,1
51385,2.93,0,2.93,2,1
51386,2.93,0,2.93,2,1
51387,2.93,0,2.93,2,1
51388,2.93,0,2.93,2,1
51389,2.93,0,2.93,2,1
51390,2.93,0,2.93,2,1
51391,2.93,0,2.93,2,1
51392,2.93,0,2.93,2,1
51393,2.93,0,2.93,2,1
51394,2.93,0,2.93,2,1
51395,2.93,0,2.93,2,1
51396,2.93,0,2.93,2,1
51397,2.93,0,2.93,2,1
51398,2.93,0,2.93,2,1
51399,2.93,0,2.93,2,1
51400,2.93,0,2.93,2,1
51401,2.93,0,2.93,3,1
51402,2.93,0,2.93,3,1
51403,2.93,0,2.93,3,1
51404,2.93,0,2.93,3,1
51405,2.93,0,2.93,3,1
51406,2.93,0,2.93,3,1
51407,2.93,0,2.93,3,1
51408,2.93,0,2.93,3,1
51409,2.93,0,2.93,3,1
51410,2.93,0,2.93,3,1
51411,2.93,0,2.93,3,1
51412,2.93,0,2.93,3,1
51413,2.93,0,2.93,3,1
51414,2.93,0,2.93,3,1
51415,2.93,0,2.93,3,1
51416,2.93,0,2.93,3,1
51417,2.93,0,2.93,3,1
51418,2.93,0,2.93,3,1
51419,2.93,0,2.93,3,1
51420,2.93,0,2.93,3,1
51421,2.93,0,2.93,3,1
51422,2.93,0,2.93,3,1
51423,2.93,0,2.93,3,1
51424,2.93,0,2.93,3,1
51425,2.93,0,2.93,3,1
51426,2.93,0,2.93,3,1
51427,2.93,0,2.93,3,1
51428,2.93,0,2.93,3,1
51429,2.93,0,2.93,3,1
51430,2.93,0,2.93,3,1
51431,2.93,0,2.93,3,1
51432,2.93,0,2.93,3,1
51433,2.93,0,2.93,3,1
51434,2.93,0,2.93,3,1
51435,2.93,0,2.93,3,1
51436,2.93,0,2.93,3,1
51437,2.93,0,2.93,3,1
51438,2.93,0,2.93,3,1
51439,2.93,0,2.93,3,1
51440,2.93,0,2.93,3,1
51441,2.93,0,2.93,3,1
51442,2.93,0,2.93,3,1
51443,2.93,0,2.93,3,1
51444,2.93,0,2.93,3,1
51445,2.93,0,2.93,3,1
51446,2.93,0,2.93,3,1
51447,2.93,0,2.93,3,1
51448,2.93,0,2.93,3,1
51449,2.93,0,2.93,3,1
51450,2.93,0,2.93,3,1
51451,2.93,0,2.93,3,1
51452,2.93,0,2.93,3,1
51453,2.93,0,2.93,3,1
51454,2.93,0,2.93,3,1
51455,2.93,0,2.93,3,1
51456,2.93,0,2.93,3,1
51457,2.93,0,2.93,3,1
51458,2.93,0,2.93,3,1
51459,2.93,0,2.93,3,1
51460,2.93,0,2.93,3,1
51461,2.93,0,2.93,3,1
51462,2.93,0,2.93,3,1
51463,2.93,0,2.93,3,1
51464,2.93,0,2.93,3,1
51465,2.93,0,2.93,3,1
51466,2.93,0,2.93,3,1
51467,2.93,0,2.93,3,1
51468,2.93,0,2.93,3,1
51469,2.93,0,2.93,3,1
51470,2.93,0,2.93,3,1
51471,2.93,0,2.93,3,1
51472,2.93,0,2.93,3,1
51473,2.93,0,2.93,3,1
51474,2.93,0,2.93,3,1
51475,2.93,0,2.93,3,1
51476,2.93,0,2.93,3,1
51477,2.93,0,2.93,3,1
51478,2.93,0,2.93,3,1
51479,2.93,0,2.93,3,1
51480,2.93,0,2.93,3,1
51481,2.93,0,2.93,3,1
51482,2.93,0,2.93,3,1
51483,2.93,0,2.93,3,1
51484,2.93,0,2.93,3,1
51485,2.93,0,2.93,3,1
51486,2.93,0,2.93,3,1
51487,2.93,0,2.93,3,1
51488,2.93,0,2.93,3,1
51489,2.93,0,2.93,3,1
51490,2.93,0,2.93,3,1
51491,2.93,0,2.93,3,1
51492,2.93,0,2.93,3,1
51493,2.93,0,2.93,3,1
51494,2.93,0,2.93,3,1
51495,2.93,0,2.93,3,1
51496,2.93,0,2.93,3,1
51497,2.93,0,2.93,3,1
51498,2.93,0,2.93,3,1
51499,2.93,0,2.93,3,1
51500,2.93,0,2.93,3,1
51501,2.93,0,2.93,4,1
51502,2.93,0,2.93,4,1
51503,2.93,0,2.93,4,1
51504,2.93,0,2.93,4,1
51505,2.93,0,2.93,4,1
51506,2.93,0,2.93,4,1
51507,2.93,0,2.93,4,1
51508,2.93,0,2.93,4,1
51509,2.93,0,2.93,4,1
51510,2.93,0,2.93,4,1
51511,2.93,0,2.93,4,1
51512,2.93,0,2.93,4,1
51513,2.93,0,2.93,4,1
51514,2.93,0,2.93,4,1
51515,2.93,0,2.93,4,1
51516,2.93,0,2.93,4,1
51517,2.93,0,2.93,4,1
51518,2.93,0,2.93,4,1
51519,2.93,0,2.93,4,1
51520,2.93,0,2.93,4,1
51521,2.93,0,2.93,4,1
51522,2.93,0,2.93,4,1
51523,2.93,0,2.93,4,1
51524,2.93,0,2.93,4,1
51525,2.93,0,2.93,4,1
51526,2.93,0,2.93,4,1
51527,2.93,0,2.93,4,1
51528,2.93,0,2.93,4,1
51529,2.93,0,2.93,4,1
51530,2.93,0,2.93,4,1
51531,2.93,0,2.93,4,1
51532,2.93,0,2.93,4,1
51533,2.93,0,2.93,4,1
51534,2.93,0,2.93,4,1
51535,2.93,0,2.93,4,1
51536,2.93,0,2.93,4,1
51537,2.93,0,2.93,4,1
51538,2.93,0,2.93,4,1
51539,2.93,0,2.93,4,1
51540,2.93,0,2.93,4,1
51541,2.93,0,2.93,4,1
51542,2.93,0,2.93,4,1
51543,2.93,0,2.93,4,1
51544,2.93,0,2.93,4,1
51545,2.93,0,2.93,4,1
51546,2.93,0,2.93,4,1
51547,2.93,0,2.93,4,1
51548,2.93,0,2.93,4,1
51549,2.93,0,2.93,4,1
51550,2.93,0,2.93,4,1
51551,2.93,0,2.93,4,1
51552,2.93,0,2.93,4,1
51553,2.93,0,2.93,4,1
51554,2.93,0,2.93,4,1
51555,2.93,0,2.93,4,1
51556,2.93,0,2.93,4,1
51557,2.93,0,2.93,4,1
51558,2.93,0,2.93,4,1
51559,2.93,0,2.93,4,1
51560,2.93,0,2.93,4,1
51561,2.93,0,2.93,4,1
51562,2.93,0,2.93,4,1
51563,2.93,0,2.93,4,1
51564,2.93,0,2.93,4,1
51565,2.93,0,2.93,4,1
51566,2.93,0,2.93,4,1
51567,2.93,0,2.93,4,1
51568,2.93,0,2.93,4,1
51569,2.93,0,2.93,4,1
51570,2.93,0,2.93,4,1
51571,2.93,0,2.93,4,1
51572,2.93,0,2.93,4,1
51573,2.93,0,2.93,4,1
51574,2.93,0,2.93,4,1
51575,2.93,0,2.93,4,1
51576,2.93,0,2.93,4,1
51577,2.93,0,2.93,4,1
51578,2.93,0,2.93,4,1
51579,2.93,0,2.93,4,1
51580,2.93,0,2.93,4,1
51581,2.93,0,2.93,4,1
51582,2.93,0,2.93,4,1
51583,2.93,0,2.93,4,1
51584,2.93,0,2.93,4,1
51585,2.93,0,2.93,4,1
51586,2.93,0,2.93,4,1
51587,2.93,0,2.93,4,1
51588,2.93,0,2.93,4,1
51589,2.93,0,2.93,4,1
51590,2.93,0,2.93,4,1
51591,2.93,0,2.93,4,1
51592,2.93,0,2.93,4,1
51593,2.93,0,2.93,4,1
51594,2.93,0,2.93,4,1
51595,2.93,0,2.93,4,1
51596,2.93,0,2.93,4,1
51597,2.93,0,2.93,4,1
51598,2.93,0,2.93,4,1
51599,2.93,0,2.93,4,1
51600,2.93,0,2.93,4,1
51601,2.93,0,2.93,5,1
51602,2.93,0,2.93,5,1
51603,2.93,0,2.93,5,1
51604,2.93,0,2.93,5,1
51605,2.93,0,2.93,5,1
51606,2.93,0,2.93,5,1
51607,2.93,0,2.93,5,1
51608,2.93,0,2.93,5,1
51609,2.93,0,2.93,5,1
51610,2.93,0,2.93,5,1
51611,2.93,0,2.93,5,1
51612,2.93,0,2.93,5,1
51613,2.93,0,2.93,5,1
51614,2.93,0,2.93,5,1
51615,2.93,0,2.93,5,1
51616,2.93,0,2.93,5,1
51617,2.93,0,2.93,5,1
51618,2.93,0,2.93,5,1
51619,2.93,0,2.93,5,1
51620,2.93,0,2.93,5,1
51621,2.93,0,2.93,5,1
51622,2.93,0,2.93,5,1
51623,2.93,0,2.93,5,1
51624,2.93,0,2.93,5,1
51625,2.93,0,2.93,5,1
51626,2.93,0,2.93,5,1
51627,2.93,0,2.93,5,1
51628,2.93,0,2.93,5,1
51629,2.93,0,2.93,5,1
51630,2.93,0,2.93,5,1
51631,2.93,0,2.93,5,1
51632,2.93,0,2.93,5,1
51633,2.93,0,2.93,5,1
51634,2.93,0,2.93,5,1
51635,2.93,0,2.93,5,1
51636,2.93,0,2.93,5,1
51637,2.93,0,2.93,5,1
51638,2.93,0,2.93,5,1
51639,2.93,0,2.93,5,1
51640,2.93,0,2.93,5,1
51641,2.93,0,2.93,5,1
51642,2.93,0,2.93,5,1
51643,2.93,0,2.93,5,1
51644,2.93,0,2.93,5,1
51645,2.93,0,2.93,5,1
